SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
ALEMBICLTD, EQ, 01-Feb-2026, 92.93, 93.40, 94.40, 91.55, 92.00, 92.20, 93.07, 114544, 106.60, 1861, 64991, 56.74
ALGOQUANT, EQ, 01-Feb-2026, 60.67, 60.70, 62.28, 60.10, 60.73, 60.86, 60.86, 341471, 207.83, 2045, 112260, 32.88
ALICON, EQ, 01-Feb-2026, 679.65, 673.50, 705.00, 673.50, 674.40, 685.05, 687.54, 1370, 9.42, 223, 795, 58.03
ALIVUS, EQ, 01-Feb-2026, 961.05, 961.05, 961.05, 910.60, 918.00, 914.75, 935.74, 38450, 359.79, 4460, 17200, 44.73
ALKALI, EQ, 01-Feb-2026, 68.86, 68.87, 71.18, 68.86, 69.80, 69.82, 69.41, 2921, 2.03, 65, 1865, 63.85
ALKEM, EQ, 01-Feb-2026, 5677.50, 5690.00, 5707.50, 5506.00, 5590.00, 5565.00, 5596.52, 23989, 1342.55, 4238, 7672, 31.98
ALKYLAMINE, EQ, 01-Feb-2026, 1570.60, 1560.00, 1576.20, 1540.00, 1544.00, 1545.40, 1552.92, 19487, 302.62, 3388, 9287, 47.66
ALLCARGO, EQ, 01-Feb-2026, 10.39, 10.45, 10.58, 10.15, 10.20, 10.29, 10.37, 2506147, 259.88, 6179, 1315538, 52.49
ALLDIGI, EQ, 01-Feb-2026, 897.75, 907.05, 923.90, 882.00, 914.00, 901.75, 903.86, 22630, 204.54, 1832, 13305, 58.79
ALLETEC, SM, 01-Feb-2026, 193.45, 193.45, 195.00, 189.05, 193.90, 192.30, 192.13, 10000, 19.21, 19, 5600, 56.00
ALLTIME, EQ, 01-Feb-2026, 227.05, 228.10, 229.90, 218.51, 220.00, 220.80, 223.56, 25282, 56.52, 1247, 12198, 48.25
ALMONDZ, EQ, 01-Feb-2026, 14.61, 15.29, 15.44, 12.51, 14.23, 14.18, 13.77, 359388, 49.48, 2050, 159355, 44.34
ALOKINDS, EQ, 01-Feb-2026, 15.10, 15.24, 15.80, 15.00, 15.09, 15.02, 15.40, 10219545, 1574.06, 17022, 3030680, 29.66
ALPA, EQ, 01-Feb-2026, 68.14, 69.20, 69.85, 67.10, 67.69, 68.09, 68.19, 6281, 4.28, 242, 4479, 71.31
ALPEXSOLAR, SM, 01-Feb-2026, 753.35, 750.00, 750.00, 706.00, 708.00, 711.45, 719.21, 113600, 817.02, 659, 72500, 63.82
ALPHA, EQ, 01-Feb-2026, 46.64, 45.24, 46.95, 44.30, 45.15, 45.06, 45.43, 3004959, 1365.21, 10226, 1524367, 50.73
ALPHAETF, EQ, 01-Feb-2026, 24.36, 24.48, 24.48, 23.13, 24.10, 23.58, 23.72, 1555829, 369.08, 2643, 489615, 31.47
ALPHAGEO, EQ, 01-Feb-2026, 213.45, 216.99, 219.99, 211.50, 212.00, 212.33, 215.04, 3122, 6.71, 163, 2134, 68.35
ALPL30IETF, EQ, 01-Feb-2026, 27.05, 27.06, 27.21, 26.43, 26.59, 26.63, 26.92, 361102, 97.22, 1840, 170845, 47.31
ALUWIND, SM, 01-Feb-2026, 64.75, 63.00, 63.00, 60.80, 60.80, 60.80, 62.27, 4500, 2.80, 3, 4500, 100.00
AMAGI, EQ, 01-Feb-2026, 366.70, 364.80, 380.00, 325.25, 365.00, 367.15, 368.53, 477410, 1759.39, 35259, 191582, 40.13
AMANTA, EQ, 01-Feb-2026, 103.33, 101.25, 104.99, 101.25, 103.35, 102.81, 102.44, 15203, 15.57, 461, 7113, 46.79
AMBER, EQ, 01-Feb-2026, 5716.00, 5775.00, 6088.00, 5716.00, 5998.00, 5993.00, 5943.99, 561660, 33385.02, 57852, 161296, 28.72
AMBEY, SM, 01-Feb-2026, 31.35, 31.25, 31.35, 25.90, 30.50, 29.05, 29.80, 22000, 6.56, 11, 18000, 81.82
AMBICAAGAR, EQ, 01-Feb-2026, 23.62, 23.21, 24.30, 23.21, 23.42, 23.50, 23.56, 4717, 1.11, 52, 4125, 87.45
AMBIKCO, EQ, 01-Feb-2026, 1288.10, 1291.90, 1298.20, 1230.00, 1249.10, 1236.60, 1262.46, 3539, 44.68, 600, 2377, 67.17
AMBUJACEM, EQ, 01-Feb-2026, 510.15, 511.00, 521.55, 495.45, 497.10, 497.35, 510.39, 2066980, 10549.73, 39020, 536254, 25.94
AMCL, ST, 01-Feb-2026, 300.35, 290.20, 290.20, 290.20, 290.20, 290.20, 290.20, 800, 2.32, 1, 800, 100.00
AMDIND, EQ, 01-Feb-2026, 43.91, 45.85, 45.85, 42.40, 42.50, 43.02, 43.67, 13881, 6.06, 479, 8503, 61.26
AMJLAND, EQ, 01-Feb-2026, 41.97, 43.49, 43.49, 40.57, 42.27, 41.17, 41.98, 18559, 7.79, 374, 14890, 80.23
AMNPLST, EQ, 01-Feb-2026, 170.39, 170.00, 173.44, 155.00, 161.50, 161.42, 162.49, 13372, 21.73, 407, 7712, 57.67
AMRUTANJAN, EQ, 01-Feb-2026, 583.75, 583.75, 589.65, 563.50, 575.00, 575.65, 572.84, 22873, 131.03, 1049, 15424, 67.43
ANANDRATHI, EQ, 01-Feb-2026, 2885.40, 2875.00, 2944.60, 2835.00, 2900.00, 2897.50, 2896.84, 168118, 4870.11, 14184, 81983, 48.77
ANANTAM, IV, 01-Feb-2026, 102.99, 103.00, 103.00, 102.26, 103.00, 102.99, 102.99, 23688, 24.40, 142, 23478, 99.11
ANANTRAJ, EQ, 01-Feb-2026, 504.30, 505.50, 576.00, 498.55, 528.60, 531.05, 544.14, 34744604, 189059.51, 492197, 3910570, 11.26
ANDHRAPAP, EQ, 01-Feb-2026, 64.91, 65.59, 65.60, 63.15, 64.66, 64.34, 64.32, 32114, 20.65, 997, 21676, 67.50
ANDHRSUGAR, EQ, 01-Feb-2026, 70.07, 71.00, 71.00, 69.00, 69.10, 69.28, 69.81, 68050, 47.51, 819, 37461, 55.05
ANGELONE, EQ, 01-Feb-2026, 2540.90, 2518.00, 2522.10, 2199.50, 2321.90, 2313.00, 2326.83, 4203788, 97814.94, 157103, 1075147, 25.58
ANIKINDS, EQ, 01-Feb-2026, 48.23, 50.14, 50.14, 47.31, 49.27, 47.92, 48.13, 1382, 0.67, 77, 686, 49.64
ANKITMETAL, BZ, 01-Feb-2026, 1.71, 1.76, 1.76, 1.69, 1.72, 1.71, 1.72, 7161, 0.12, 43, -, -
ANLON, SM, 01-Feb-2026, 371.50, 374.00, 374.00, 374.00, 374.00, 374.00, 374.00, 400, 1.50, 1, 400, 100.00
ANMOL, EQ, 01-Feb-2026, 12.02, 11.85, 12.25, 11.84, 11.91, 11.91, 11.91, 37995, 4.52, 272, 29860, 78.59
ANNAPURNA, SM, 01-Feb-2026, 197.15, 203.95, 203.95, 192.40, 194.00, 196.00, 195.89, 229750, 450.07, 93, 222000, 96.63
ANSALAPI, BZ, 01-Feb-2026, 2.92, 2.95, 2.97, 2.87, 2.90, 2.91, 2.89, 105017, 3.03, 119, -, -
ANTELOPUS, EQ, 01-Feb-2026, 550.75, 552.00, 597.95, 522.00, 526.80, 529.90, 560.77, 332561, 1864.92, 12656, 57150, 17.18
ANTGRAPHIC, EQ, 01-Feb-2026, 0.89, 0.89, 0.92, 0.89, 0.92, 0.91, 0.90, 83414, 0.75, 226, 60389, 72.40
ANTHEM, EQ, 01-Feb-2026, 599.30, 595.85, 638.00, 585.05, 587.00, 587.85, 604.23, 554624, 3351.19, 42185, 216650, 39.06
ANUHPHR, EQ, 01-Feb-2026, 72.64, 72.64, 75.10, 72.64, 74.39, 74.19, 74.28, 21875, 16.25, 660, 12442, 56.88
ANUP, EQ, 01-Feb-2026, 1771.20, 1772.00, 1825.00, 1725.00, 1745.00, 1757.40, 1780.15, 19567, 348.32, 4005, 7575, 38.71
ANURAS, EQ, 01-Feb-2026, 1245.30, 1245.30, 1259.20, 1221.00, 1221.10, 1223.50, 1245.88, 64733, 806.49, 2545, 50291, 77.69
AONEGOLD, EQ, 01-Feb-2026, 15.12, 14.67, 15.00, 13.05, 14.14, 14.27, 13.90, 4547107, 632.10, 11577, 1764133, 38.80
AONELIQUID, EQ, 01-Feb-2026, 1045.43, 1045.44, 1045.44, 1045.42, 1045.42, 1045.42, 1045.42, 1194397, 12486.47, 322, 1192241, 99.82
AONENIFTY, EQ, 01-Feb-2026, 10.36, 10.36, 10.70, 10.05, 10.27, 10.18, 10.28, 827915, 85.09, 4222, 429452, 51.87
AONETMMQ50, EQ, 01-Feb-2026, 9.53, 9.57, 9.60, 9.09, 9.33, 9.22, 9.29, 198724, 18.46, 743, 155443, 78.22
AONETOTAL, EQ, 01-Feb-2026, 11.61, 11.96, 11.96, 11.30, 11.48, 11.43, 11.52, 901312, 103.82, 2276, 421481, 46.76
APARINDS, EQ, 01-Feb-2026, 7994.00, 7950.50, 8084.50, 7749.50, 8047.00, 8060.50, 7982.25, 38306, 3057.68, 8576, 13159, 34.35
APCL, EQ, 01-Feb-2026, 137.35, 132.37, 144.50, 132.37, 143.97, 143.00, 141.82, 26570, 37.68, 574, 19891, 74.86
APCOTEXIND, EQ, 01-Feb-2026, 372.10, 374.10, 374.10, 365.00, 365.00, 365.25, 368.27, 4508, 16.60, 365, 3237, 71.81
APEX, EQ, 01-Feb-2026, 292.00, 293.45, 312.25, 292.00, 293.00, 295.25, 303.64, 1650225, 5010.73, 32803, 175133, 10.61
APEXECO, SM, 01-Feb-2026, 130.00, 125.00, 127.00, 125.00, 127.00, 127.00, 125.73, 3200, 4.02, 4, 2400, 75.00
APLAPOLLO, EQ, 01-Feb-2026, 2045.70, 2040.10, 2072.90, 2036.60, 2046.90, 2048.90, 2056.37, 989633, 20350.48, 22196, 734953, 74.27
APLLTD, EQ, 01-Feb-2026, 783.20, 783.20, 801.10, 771.00, 777.20, 786.15, 787.51, 29768, 234.43, 2725, 6471, 21.74
APOLLO, EQ, 01-Feb-2026, 260.75, 267.05, 272.05, 247.75, 247.75, 248.00, 259.24, 5420937, 14053.31, 52309, 1699485, 31.35
APOLLOHOSP, EQ, 01-Feb-2026, 6960.50, 7007.00, 7062.00, 6886.00, 6889.00, 6948.00, 6972.42, 255106, 17787.07, 29861, 89939, 35.26
APOLLOPIPE, EQ, 01-Feb-2026, 268.25, 271.90, 271.90, 257.20, 262.20, 260.35, 264.37, 45519, 120.34, 1531, 22202, 48.78
APOLLOTYRE, EQ, 01-Feb-2026, 492.15, 490.00, 492.00, 484.75, 487.10, 487.45, 488.94, 119426, 583.92, 5777, 44804, 37.52
APOLSINHOT, EQ, 01-Feb-2026, 1310.80, 1310.90, 1310.90, 1295.40, 1300.10, 1303.10, 1305.15, 1288, 16.81, 89, 1099, 85.33
APRAMEYA, SM, 01-Feb-2026, 267.00, 268.15, 269.35, 250.10, 263.95, 257.00, 264.13, 4500, 11.89, 7, 3500, 77.78
APS, SM, 01-Feb-2026, 323.95, 320.00, 332.35, 320.00, 320.05, 320.05, 325.74, 16000, 52.12, 58, 11250, 70.31
APTECHT, EQ, 01-Feb-2026, 79.91, 79.52, 82.25, 77.53, 77.76, 77.81, 80.35, 316592, 254.39, 4122, 127729, 40.34
APTUS, EQ, 01-Feb-2026, 275.40, 277.00, 277.00, 265.80, 266.90, 268.20, 271.26, 235142, 637.83, 8900, 113468, 48.26
ARCHIDPLY, EQ, 01-Feb-2026, 86.91, 86.80, 86.91, 83.57, 85.00, 85.62, 85.50, 12916, 11.04, 509, 4469, 34.60
ARCHIES, EQ, 01-Feb-2026, 15.73, 15.88, 15.98, 15.75, 15.95, 15.92, 15.90, 10940, 1.74, 115, 10749, 98.25
ARCIIL, SM, 01-Feb-2026, 56.00, 58.00, 58.00, 58.00, 58.00, 58.00, 58.00, 1000, 0.58, 1, 1000, 100.00
ARE&M, EQ, 01-Feb-2026, 839.40, 839.95, 853.55, 820.40, 825.10, 827.00, 839.12, 301102, 2526.59, 23349, 108561, 36.05
ARENTERP, EQ, 01-Feb-2026, 39.52, 46.00, 46.00, 39.50, 41.00, 41.20, 41.95, 2621, 1.10, 92, 1895, 72.30
ARFIN, EQ, 01-Feb-2026, 75.26, 75.28, 77.90, 73.96, 74.90, 75.09, 76.08, 341559, 259.87, 2062, 87186, 25.53
ARHAM, ST, 01-Feb-2026, 136.80, 139.00, 143.60, 138.55, 142.95, 142.95, 142.13, 9000, 12.79, 9, 8000, 88.89
ARIES, EQ, 01-Feb-2026, 331.45, 331.00, 339.85, 312.00, 312.05, 315.20, 328.45, 22663, 74.44, 1089, 13191, 58.21
ARIHANTCAP, EQ, 01-Feb-2026, 80.39, 80.39, 81.94, 76.59, 78.10, 78.80, 79.67, 212172, 169.05, 3347, 52843, 24.91
ARIHANTSUP, EQ, 01-Feb-2026, 271.30, 271.30, 279.30, 264.00, 264.00, 266.30, 272.07, 17442, 47.45, 410, 8636, 49.51
ARISINFRA, EQ, 01-Feb-2026, 109.74, 115.99, 117.48, 108.55, 108.63, 109.24, 113.00, 944158, 1066.85, 7869, 282517, 29.92
ARISTO, SM, 01-Feb-2026, 98.80, 94.05, 95.00, 94.00, 94.00, 94.00, 94.61, 4000, 3.78, 5, 2400, 60.00
ARKADE, EQ, 01-Feb-2026, 114.23, 115.42, 118.31, 112.25, 112.25, 114.92, 116.13, 269115, 312.53, 4477, 113743, 42.27
ARMANFIN, EQ, 01-Feb-2026, 1618.50, 1634.00, 1675.50, 1500.00, 1530.00, 1517.60, 1562.16, 27663, 432.14, 3653, 14167, 51.21
ARMOUR, ST, 01-Feb-2026, 33.60, 31.95, 31.95, 31.95, 31.95, 31.95, 31.95, 4000, 1.28, 2, 4000, 100.00
AROGRANITE, EQ, 01-Feb-2026, 27.35, 28.29, 28.29, 26.52, 27.10, 27.27, 27.81, 9708, 2.70, 89, 6478, 66.73
ARROWGREEN, EQ, 01-Feb-2026, 427.50, 436.80, 443.00, 420.00, 434.10, 434.90, 432.79, 12558, 54.35, 1264, 6974, 55.53
ARSHIYA, BZ, 01-Feb-2026, 1.24, 1.23, 1.28, 1.22, 1.28, 1.25, 1.24, 48664, 0.61, 75, -, -
ARSSBL, EQ, 01-Feb-2026, 579.20, 580.00, 589.80, 530.60, 569.00, 564.85, 566.59, 603875, 3421.47, 17924, 197357, 32.68
ARTEMISMED, EQ, 01-Feb-2026, 247.95, 248.87, 257.00, 241.20, 244.01, 246.52, 250.87, 210325, 527.63, 8905, 99453, 47.29
ARTNIRMAN, EQ, 01-Feb-2026, 41.99, 43.90, 43.90, 41.00, 42.00, 42.00, 42.48, 400, 0.17, 23, 308, 77.00
ARUNAYA, SM, 01-Feb-2026, 17.10, 17.20, 17.20, 17.10, 17.10, 17.10, 17.13, 6000, 1.03, 3, 6000, 100.00
ARVEE, BE, 01-Feb-2026, 156.88, 150.01, 164.72, 150.01, 160.00, 160.00, 154.88, 3575, 5.54, 52, -, -
ARVIND, EQ, 01-Feb-2026, 312.35, 317.50, 334.80, 314.60, 332.00, 330.25, 326.00, 1706614, 5563.62, 33558, 621844, 36.44
ARVINDFASN, EQ, 01-Feb-2026, 470.75, 470.75, 479.60, 447.05, 465.20, 460.25, 462.93, 175788, 813.78, 13232, 58930, 33.52
ARVINDPORT, SM, 01-Feb-2026, 29.20, 29.00, 30.65, 29.00, 30.65, 30.65, 30.24, 25500, 7.71, 16, 21000, 82.35
ARVSMART, EQ, 01-Feb-2026, 531.90, 538.00, 538.00, 506.05, 531.00, 532.40, 524.96, 19857, 104.24, 1480, 8360, 42.10
ASAHIINDIA, EQ, 01-Feb-2026, 1001.80, 1001.80, 1007.20, 974.50, 990.00, 994.60, 997.40, 74740, 745.46, 5077, 56684, 75.84
ASAHISONG, EQ, 01-Feb-2026, 223.95, 224.18, 226.79, 214.00, 218.98, 218.98, 219.77, 5751, 12.64, 372, 3749, 65.19
ASAL, EQ, 01-Feb-2026, 454.15, 454.15, 462.80, 450.05, 450.05, 452.75, 456.54, 8850, 40.40, 648, 4216, 47.64
ASALCBR, EQ, 01-Feb-2026, 840.65, 840.65, 847.75, 808.85, 829.00, 830.20, 832.74, 19755, 164.51, 2081, 10330, 52.29
ASHALOG, SM, 01-Feb-2026, 64.65, 64.65, 64.65, 63.70, 63.95, 63.95, 64.10, 3000, 1.92, 3, 3000, 100.00
ASHAPURMIN, EQ, 01-Feb-2026, 654.75, 651.00, 696.35, 624.95, 665.00, 665.05, 667.77, 727763, 4859.77, 31420, 182985, 25.14
ASHIANA, EQ, 01-Feb-2026, 295.50, 293.00, 295.00, 282.00, 282.00, 286.25, 288.18, 21092, 60.78, 799, 11370, 53.91
ASHIMASYN, EQ, 01-Feb-2026, 16.35, 16.35, 17.25, 16.01, 16.45, 16.45, 16.73, 59310, 9.92, 418, 35015, 59.04
ASHOKA, EQ, 01-Feb-2026, 148.97, 152.42, 154.20, 146.52, 149.18, 149.57, 151.21, 1049345, 1586.76, 14776, 370743, 35.33
ASHOKAMET, EQ, 01-Feb-2026, 13.79, 14.24, 14.24, 13.36, 13.48, 13.62, 13.95, 20947, 2.92, 192, 10637, 50.78
ASHOKLEY, EQ, 01-Feb-2026, 196.69, 196.68, 198.40, 187.50, 189.10, 189.06, 193.77, 6590542, 12770.52, 49118, 1773063, 26.90
ASHWINI, SM, 01-Feb-2026, 133.10, 131.00, 133.50, 129.00, 132.00, 132.00, 131.44, 9000, 11.83, 9, 5000, 55.56
ASIANENE, EQ, 01-Feb-2026, 256.20, 260.05, 260.05, 246.80, 252.00, 248.85, 252.69, 30661, 77.48, 1171, 15980, 52.12
ASIANHOTNR, EQ, 01-Feb-2026, 303.70, 311.40, 314.00, 296.00, 299.55, 300.55, 309.78, 60230, 186.58, 613, 27664, 45.93
ASIANPAINT, EQ, 01-Feb-2026, 2428.30, 2439.00, 2439.00, 2343.10, 2357.60, 2357.00, 2385.03, 801746, 19121.88, 66173, 231517, 28.88
ASIANTILES, EQ, 01-Feb-2026, 69.50, 69.50, 69.97, 67.20, 69.32, 68.90, 68.56, 403676, 276.77, 2793, 187043, 46.33
ASKAUTOLTD, EQ, 01-Feb-2026, 445.95, 445.95, 453.90, 432.20, 434.00, 437.50, 443.79, 59158, 262.54, 3387, 28402, 48.01
ASMS, EQ, 01-Feb-2026, 10.69, 10.78, 11.75, 10.56, 10.70, 10.75, 11.07, 873596, 96.69, 2959, 281896, 32.27
ASPINWALL, EQ, 01-Feb-2026, 211.20, 213.54, 218.99, 210.50, 212.75, 212.44, 214.50, 2193, 4.70, 172, 886, 40.40
ASTEC, EQ, 01-Feb-2026, 575.00, 600.80, 625.00, 554.00, 569.00, 569.50, 596.00, 305966, 1823.56, 12082, 103029, 33.67
ASTERDM, EQ, 01-Feb-2026, 552.15, 543.35, 574.40, 538.25, 568.95, 570.40, 564.91, 414774, 2343.10, 17668, 170128, 41.02
ASTRAL, EQ, 01-Feb-2026, 1476.60, 1474.00, 1495.70, 1433.10, 1460.00, 1463.80, 1468.43, 233276, 3425.49, 14015, 54491, 23.36
ASTRAMICRO, EQ, 01-Feb-2026, 982.60, 990.00, 1004.30, 903.95, 940.00, 953.30, 970.01, 393921, 3821.08, 27328, 153782, 39.04
ASTRAZEN, EQ, 01-Feb-2026, 8550.00, 8455.00, 8675.00, 8455.00, 8555.00, 8599.00, 8596.27, 4376, 376.17, 2073, 1880, 42.96
ASTRON, EQ, 01-Feb-2026, 4.64, 4.70, 4.85, 4.41, 4.41, 4.45, 4.65, 112568, 5.23, 332, 90565, 80.45
ATALREAL, EQ, 01-Feb-2026, 27.00, 27.14, 27.35, 26.35, 26.35, 26.64, 26.82, 1299625, 348.55, 1104, 111857, 8.61
ATAM, EQ, 01-Feb-2026, 74.16, 76.00, 78.00, 71.00, 72.39, 71.83, 72.62, 10516, 7.64, 367, 6958, 66.17
ATCENERGY, SM, 01-Feb-2026, 29.15, 29.15, 29.95, 28.65, 28.65, 29.05, 29.22, 24000, 7.01, 17, 15600, 65.00
ATGL, EQ, 01-Feb-2026, 526.95, 529.80, 530.45, 514.50, 516.00, 517.90, 523.13, 368291, 1926.64, 12927, 144519, 39.24
ATHERENERG, EQ, 01-Feb-2026, 621.25, 621.00, 637.10, 605.50, 623.10, 626.00, 625.85, 734872, 4599.19, 27921, 251270, 34.19
ATL, EQ, 01-Feb-2026, 24.63, 25.00, 25.73, 24.08, 24.30, 24.47, 24.93, 260374, 64.92, 1433, 128738, 49.44
ATLANTAA, EQ, 01-Feb-2026, 45.10, 44.00, 47.00, 42.11, 43.70, 43.50, 44.76, 39305, 17.59, 807, 18591, 47.30
ATLANTAELE, EQ, 01-Feb-2026, 756.10, 756.25, 778.00, 710.00, 713.00, 716.30, 741.73, 80877, 599.89, 4411, 48100, 59.47
ATLASCYCLE, EQ, 01-Feb-2026, 93.66, 94.12, 98.69, 94.12, 94.12, 94.25, 95.17, 619, 0.59, 37, 405, 65.43
ATLPP, E1, 01-Feb-2026, 10.37, 10.37, 11.50, 9.61, 10.70, 10.01, 9.96, 20119, 2.00, 26, 17219, 85.59
ATMASTCO, SM, 01-Feb-2026, 141.85, 144.50, 149.30, 141.00, 141.00, 141.00, 144.87, 20400, 29.55, 41, 11200, 54.90
ATUL, EQ, 01-Feb-2026, 6212.50, 6292.00, 6292.00, 5970.50, 6000.00, 5996.00, 6076.21, 8426, 511.98, 2442, 3986, 47.31
ATULAUTO, EQ, 01-Feb-2026, 401.15, 403.10, 407.00, 390.15, 395.50, 396.70, 398.28, 35821, 142.67, 2847, 16651, 46.48
AUBANK, EQ, 01-Feb-2026, 982.35, 982.35, 990.60, 942.75, 975.00, 979.60, 976.84, 1050237, 10259.10, 21505, 360897, 34.36
AURIGROW, BE, 01-Feb-2026, 0.49, 0.48, 0.51, 0.47, 0.47, 0.47, 0.47, 26406838, 125.05, 3972, -, -
AURIONPRO, EQ, 01-Feb-2026, 902.80, 912.20, 1045.00, 903.00, 958.60, 958.70, 980.54, 823459, 8074.31, 50140, 118079, 14.34
AUROIMPEX, SM, 01-Feb-2026, 36.80, 31.60, 33.00, 31.60, 32.10, 32.10, 32.10, 17600, 5.65, 10, 8000, 45.45
AUROPHARMA, EQ, 01-Feb-2026, 1207.70, 1208.00, 1209.10, 1163.10, 1164.80, 1172.10, 1187.87, 744670, 8845.68, 23331, 198642, 26.68
AURUM, EQ, 01-Feb-2026, 177.59, 175.20, 179.99, 172.00, 179.99, 177.20, 174.87, 41643, 72.82, 904, 22694, 54.50
AUSL, SM, 01-Feb-2026, 23.80, 23.80, 23.80, 23.80, 23.80, 23.80, 23.80, 2000, 0.48, 1, 2000, 100.00
AUSOMENT, BE, 01-Feb-2026, 118.01, 114.80, 114.80, 112.11, 112.11, 112.11, 112.35, 15861, 17.82, 173, -, -
AUTOAXLES, EQ, 01-Feb-2026, 1873.70, 1873.70, 1933.00, 1840.00, 1876.00, 1861.60, 1881.40, 5938, 111.72, 1049, 2681, 45.15
AUTOBEES, EQ, 01-Feb-2026, 274.15, 275.52, 278.63, 266.22, 270.00, 269.96, 273.51, 352306, 963.61, 5731, 117201, 33.27
AUTOIETF, EQ, 01-Feb-2026, 27.50, 28.18, 28.18, 26.71, 26.93, 26.99, 27.38, 560367, 153.41, 3320, 306299, 54.66
AUTOIND, EQ, 01-Feb-2026, 76.26, 77.79, 78.94, 73.25, 75.93, 75.00, 75.99, 39738, 30.20, 873, 24411, 61.43
AVADHSUGAR, EQ, 01-Feb-2026, 331.70, 333.40, 343.10, 329.00, 336.00, 336.25, 336.23, 55756, 187.47, 2001, 36501, 65.47
AVALON, EQ, 01-Feb-2026, 858.25, 866.60, 895.30, 860.40, 872.35, 871.30, 877.62, 146229, 1283.34, 11616, 32806, 22.43
AVANA, ST, 01-Feb-2026, 68.00, 65.15, 70.85, 64.60, 67.50, 67.25, 65.66, 72000, 47.28, 34, 64000, 88.89
AVANTEL, EQ, 01-Feb-2026, 155.42, 158.00, 161.80, 140.17, 147.00, 146.76, 153.24, 3356960, 5144.30, 37595, 896730, 26.71
AVANTIFEED, EQ, 01-Feb-2026, 797.10, 801.95, 839.00, 773.00, 776.00, 780.05, 812.37, 1780404, 14463.47, 75273, 177668, 9.98
AVG, EQ, 01-Feb-2026, 152.59, 157.90, 157.90, 148.10, 148.27, 151.54, 152.55, 9232, 14.08, 517, 5954, 64.49
AVIANSH, SM, 01-Feb-2026, 113.00, 114.00, 115.00, 114.00, 115.00, 115.00, 114.50, 2000, 2.29, 2, 2000, 100.00
AVL, EQ, 01-Feb-2026, 500.00, 494.95, 499.60, 480.20, 498.00, 498.15, 491.07, 48523, 238.28, 4057, 17243, 35.54
AVONMORE, EQ, 01-Feb-2026, 15.11, 15.16, 15.36, 14.31, 15.04, 14.89, 14.78, 151354, 22.38, 1210, 83274, 55.02
AVPINFRA, SM, 01-Feb-2026, 90.45, 89.00, 95.00, 83.00, 88.65, 88.65, 87.38, 141600, 123.73, 136, 80800, 57.06
AVROIND, BE, 01-Feb-2026, 125.94, 124.05, 129.95, 123.26, 127.00, 125.01, 125.62, 4476, 5.62, 64, -, -
AVTNPL, EQ, 01-Feb-2026, 66.79, 66.79, 68.46, 64.55, 64.70, 65.56, 66.56, 33667, 22.41, 887, 21153, 62.83
AWFIS, EQ, 01-Feb-2026, 388.40, 388.40, 398.85, 377.20, 388.50, 389.70, 389.89, 135038, 526.50, 6106, 70644, 52.31
AWHCL, EQ, 01-Feb-2026, 564.00, 552.75, 557.75, 507.50, 516.40, 515.90, 530.76, 448048, 2378.06, 15718, 101787, 22.72
AWL, EQ, 01-Feb-2026, 213.97, 213.97, 214.45, 207.50, 209.00, 208.33, 211.54, 761593, 1611.09, 14327, 300962, 39.52
AXISBANK, EQ, 01-Feb-2026, 1370.40, 1373.20, 1384.90, 1332.10, 1344.20, 1340.40, 1355.42, 3021528, 40954.30, 89560, 1396755, 46.23
AXISBNKETF, EQ, 01-Feb-2026, 613.65, 613.65, 615.65, 600.99, 601.34, 602.94, 609.98, 10040, 61.24, 77, 5461, 54.39
AXISBPSETF, EQ, 01-Feb-2026, 13.13, 13.53, 13.53, 13.11, 13.15, 13.16, 13.16, 30664, 4.04, 431, 14829, 48.36
AXISCADES, EQ, 01-Feb-2026, 1223.80, 1235.00, 1258.80, 1162.70, 1196.00, 1173.30, 1215.64, 126138, 1533.39, 5552, 69960, 55.46
AXISCETF, EQ, 01-Feb-2026, 117.58, 118.16, 118.75, 114.76, 115.05, 117.48, 116.30, 9577, 11.14, 85, 3081, 32.17
AXISGOLD, EQ, 01-Feb-2026, 130.28, 125.89, 125.89, 116.52, 119.70, 119.14, 120.28, 6906923, 8307.64, 33785, 2458107, 35.59
AXISHCETF, EQ, 01-Feb-2026, 141.10, 139.69, 149.00, 137.57, 144.46, 143.47, 140.79, 6235, 8.78, 132, 3275, 52.53
AXISILVER, EQ, 01-Feb-2026, 296.60, 298.10, 298.10, 263.11, 263.11, 263.11, 267.09, 342966, 916.02, 5501, 297715, 86.81
AXISNIFTY, EQ, 01-Feb-2026, 278.52, 283.30, 283.30, 271.24, 272.81, 274.19, 276.43, 67672, 187.06, 691, 46083, 68.10
AXISTECETF, EQ, 01-Feb-2026, 415.75, 412.75, 423.99, 407.95, 417.45, 418.90, 417.86, 2741, 11.45, 56, 870, 31.74
AXISVALUE, EQ, 01-Feb-2026, 32.52, 31.70, 34.00, 31.30, 33.72, 31.87, 31.91, 126453, 40.35, 767, 62898, 49.74
AXITA, BE, 01-Feb-2026, 9.40, 9.71, 9.71, 9.45, 9.52, 9.50, 9.59, 394285, 37.81, 1292, -, -
